"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"North East and Yorkshire",1671.1405441588,1864.65421922519,2119.99184200103,2544.31360297342,2890.61855922542,3157.40897385712,2325.98527963169,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,6,2020
"North West",614.937495359719,682.935081614,804.078207275943,995.447981315634,1154.3541393083,1253.83713589794,895.851119751694,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,6,2020
"South East",314.057758107289,365.652005960457,447.875733626856,585.500952842973,710.707137331339,794.849818337073,512.736857786052,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,6,2020
"South West",196.236055498989,241.370155058961,317.393693605094,459.594934104926,593.015871451818,704.416381605176,382.061994173307,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,6,2020
"East of England",265.90026155742,311.115247468296,383.641134037305,509.789009407751,618.860086047406,709.732371572314,445.490670928305,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,6,2020
"London",0.803801654062444,1.18003743643016,1.92283234999169,3.54960480665479,5.32132605424574,6.85263317267682,2.60145290404429,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,6,2020
"Midlands",389.52498043921,439.641053672129,521.066554473789,654.204406494494,768.192543764007,865.683913434697,584.464804543864,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,6,2020
"North East and Yorkshire",1592.16774771422,1780.34049363593,2027.97748660392,2440.35090519633,2775.23845479894,3037.3944929632,2227.56923882677,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,6,2020
"North West",577.43313378494,641.707391298562,757.328500127742,940.373978542855,1092.6151523088,1188.94168457,845.490781692505,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,6,2020
"South East",293.822894471715,342.949681743098,421.081527349111,552.704397664074,672.856828808496,753.795568391679,483.13413982878,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,6,2020
"South West",185.372460863649,228.496377649984,301.681592873458,439.137274941585,568.852897851802,677.637204641805,364.354862003031,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,6,2020
"East of England",248.471103869981,291.294642905574,360.469480210896,480.775187784798,585.357235550574,672.039977764515,419.358352015564,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,6,2020
"London",0.682319582217844,1.00656238199928,1.65084021616908,3.07493343361094,4.63944172778582,5.99600814508703,2.24260806736404,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,6,2020
"Midlands",362.743018939746,410.314448294734,487.47610819885,614.194691527167,721.940965996867,815.609001196439,547.549139934935,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,6,2020
"North East and Yorkshire",1517.76351411442,1700.40913698498,1940.26054775263,2340.05487783423,2665.29700351141,2920.96034525488,2133.13684298744,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,6,2020
"North West",541.810689389801,603.619123335729,713.522085917765,888.244678720805,1033.88598054982,1127.07650413643,797.564630289545,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,6,2020
"South East",274.890038060767,321.678686891896,395.940430932662,521.893029602351,637.210263387727,714.679570457549,455.235329139347,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,6,2020
"South West",175.086915070043,216.41417655824,286.75038548737,419.757310978353,546.032964713503,651.872838286565,347.257586888811,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,6,2020
"East of England",232.139238879162,272.831677341453,338.427422790549,453.252117667867,553.748833537032,636.465026764629,394.749991673676,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,6,2020
"London",0.579010016341796,0.859115261253501,1.41777060188498,2.66350235530954,4.041582295627,5.24646804770994,1.93261794014323,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,6,2020
"Midlands",337.799955900332,382.911705670985,456.108379101451,576.00207923958,678.908955266133,768.422958194304,513.063291161287,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,6,2020
"North East and Yorkshire",1447.37066111197,1623.77133143928,1855.80581335701,2243.04270773467,2558.1498301566,2807.41632380402,2042.000780595,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,6,2020
"North West",508.297959100446,567.042517273007,672.41239939003,838.91802559912,978.354981335393,1067.26217837324,752.526963807359,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,6,2020
"South East",257.125583047047,301.607163807653,372.492167922809,492.832222569718,602.852441400589,677.574124203633,428.864604585416,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,6,2020
"South West",165.250467919813,204.911646579429,272.606582398659,401.179341300142,523.919721186687,626.919093038503,331.100756744512,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,6,2020
"East of England",216.987078109617,255.597943129201,317.945152175145,427.428333348643,523.675420073566,602.378276743129,371.563572308976,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,6,2020
"London",0.491342649264945,0.732882709650791,1.21723206123471,2.30951082273719,3.52003975918974,4.59062632399256,1.6662983274277,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,6,2020
"Midlands",314.786647315924,357.508288581983,426.682422686323,540.544652654463,638.219404079706,723.793368740748,480.643626240962,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,6,2020
"North East and Yorkshire",1380.34536275761,1551.46245373149,1775.9968840867,2150.57918583111,2455.47836976345,2696.50559762069,1955.72484178539,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,6,2020
"North West",476.791066974073,532.874460647386,633.261420528236,792.75278837269,925.874531519013,1011.99291963153,709.750287220272,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,6,2020
"South East",240.496303698292,282.748229229425,350.316028609053,465.262560408387,571.035698332984,642.21626047391,404.099531708144,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,6,2020
"South West",155.96584969486,194.133010718477,259.019364979759,383.466797149924,502.600559517755,603.000645599129,315.573054565201,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,6,2020
"England",176.665665340811,201.320586727641,234.955005467884,277.614229247271,320.337323357391,353.997433081454,255.743525163191,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"England",213.947366029872,242.261189093859,281.923934706932,331.691910827553,380.921933730332,418.313843862021,306.073005037032,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"England",274.07310339386,308.978251137566,356.915962227094,417.999832521686,477.221467147464,520.841988552668,386.557488957952,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"England",348.30864427247,390.467220665397,448.577071668343,522.828992782124,593.412882590734,645.816034519531,484.672677135855,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"England",440.734967729629,491.823266547855,562.626820673325,652.961362637466,737.452301257007,797.721107176615,606.844972690564,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
"England",558.894037792742,620.295803499015,705.859422111146,816.055973991749,916.543930287035,986.796415714144,760.126441974695,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"England",708.104578850836,782.865826039381,885.714108529455,1020.34153567411,1139.61796541327,1222.95222320888,952.051496927524,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"England",898.561148731305,987.706626569432,1111.97588325151,1275.63564892545,1417.18826951144,1515.06775180614,1193.48274980829,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"England",1139.39995751124,1246.73118256147,1397.48010364939,1595.40922561037,1765.2181129047,1880.62721963758,1495.71713078664,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"England",1446.66954453346,1574.93299177204,1756.15361879034,1996.8985720046,2198.26175383934,2338.73166061293,1874.05789209239,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"England",1838.06110107546,1988.92192732678,2205.18294561462,2499.63422402463,2738.01833670797,2901.76865096195,2348.97089095732,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"England",2323.98471364176,2510.35495222259,2771.68237656362,3128.86521216395,3410.59401754454,3605.06283008947,2945.90558643108,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"England",2939.67343848603,3172.15907622637,3484.2750723997,3919.28995334216,4248.49016028983,4482.46726819149,3696.3448963636,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"England",3722.53154389387,4006.15450974203,4382.27640354812,4911.49828028816,5303.08953891303,5578.52557608178,4639.85243160047,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"England",4728.59070686712,5060.15317625012,5513.18918813095,6149.2065061248,6611.95667802952,6951.05576906924,5824.91812376015,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"England",5984.00949194227,6384.22535205118,6938.57491195847,7707.93407332269,8259.7498536094,8675.85934073985,7313.60671768791,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"England",7582.38809766348,8062.74754293528,8730.91435216007,9660.3183254208,10310.5151600348,10833.2525053489,9182.19977876145,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"England",9591.31328914648,10180.3954240053,10979.3797518771,12114.9660632967,12881.6607905742,13530.5133228164,11538.1911764859,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,3,2020
"England",12152.4331265647,12855.5400233284,13813.9411543958,15192.3198592995,16113.265414359,16900.9116315719,14501.2999689943,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,6,3,2020
"England",15418.4617639058,16232.432977428,17382.3613185807,19048.734322998,20177.679513549,21144.6877751999,18226.134323558,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,7,3,2020
"England",19529.6495018443,20495.9336982541,21873.8144734698,23896.4138998642,25290.6228048701,26455.6254708162,22908.0096063032,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,8,3,2020
"England",24671.6690788932,25864.34067809,27547.0120818191,29970.0794360903,31695.3732170792,33097.4199506783,28767.3139799391,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,9,3,2020
"England",31178.018380168,32592.2528793812,34643.1848916165,37599.8851893174,39716.1952780393,41406.1586419943,36133.556609334,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,10,3,2020
"England",39319.4767959303,41073.4569825135,43609.7027075275,47204.7282931203,49842.6697132827,51911.2242473645,45415.0175032174,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,11,3,2020
"England",49575.0004593368,51726.6678023164,54863.1478633279,59228.5703811151,62557.3393314091,65090.561916661,57052.0754308936,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,12,3,2020
"England",62373.3282901653,65094.0905967012,68959.4870095202,74309.5283946015,78427.6878544041,81546.7233588273,71633.1699433326,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,13,3,2020
"England",78450.6064788436,81848.1306577331,86601.9196045273,93174.2033811679,98289.3484146873,102225.880350096,89894.2738176513,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,14,3,2020
"England",98688.956580344,102759.322586076,108643.82174395,116800.620403384,123122.886806027,128102.834093875,112740.956603563,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,15,3,2020
"England",124087.790025746,128915.034612427,136206.938948155,146310.429623839,154015.18995334,160236.457410381,141168.380912041,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,16,3,2020
"England",155504.463728504,161473.46775007,170429.190545595,182925.919990966,192452.052572937,200441.525020848,176611.644935947,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,3,2020
"England",194528.311965839,201947.386144442,212752.933900745,228284.138787794,240179.073798445,249835.272895379,220493.805732023,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,3,2020
"England",242509.344460826,251866.350255746,265225.903750248,284368.340794053,298759.458893581,310736.283461278,274598.96713885,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,3,2020
"England",301702.027419313,312914.343527447,329658.967396649,353123.858357094,370827.084208762,385260.685214967,341114.474859542,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,3,2020
"England",373717.272822275,387963.953574165,408127.473556038,437104.883800557,458750.077445487,476378.582827184,422226.430701094,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,3,2020
"England",461054.627653808,478609.122812282,503182.612691351,539034.221577208,564897.294470922,586878.093393938,520519.173710879,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,3,2020
"England",566928.700807709,587717.983946111,617562.393797641,660891.624423739,691794.379065937,719123.240556979,638552.830845303,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,3,2020
"England",428201.258219056,442204.537885177,462476.155699969,493205.25091938,515257.017904951,533059.241623164,477582.606432844,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,3,2020
"England",222297.938286258,230069.909386515,242845.62662707,261730.67857306,275163.504339259,284668.223214271,252166.0717105,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,3,2020
"England",259286.409175021,268580.059549579,282858.936632398,303874.397691632,318675.251896145,329666.557081662,293480.55571487,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,3,2020
"England",269042.590947456,278445.78850891,292159.313186774,312835.867022355,328110.077361089,338268.921673914,302618.726991234,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,3,2020
"England",258527.693417035,267514.346780956,280279.10336901,299344.552708024,313460.701687969,323876.12888315,290091.690585665,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,3,2020
"England",241233.309284708,249505.498249489,261291.855618889,279075.085812872,292279.265671492,302300.56550916,270542.30351515,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,3,2020
"England",224335.997684526,231910.070585927,243023.327714825,259635.139098183,272005.006187965,281324.160060357,251664.912630018,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,30,3,2020
"England",201375.733980541,208085.462118071,218223.72456849,233147.954812458,244298.548469727,252672.219006114,225965.394729154,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,31,3,2020
